ID,bug type,species,pixel_ratio,r_min,r_max,r_mean,r_median,r_std,g_min,g_max,g_mean,g_median,g_std,b_min,b_max,b_mean,b_median,b_std,shape_sym_h,shape_sym_v,color_sym_h,color_sym_v,aspect_ratio,extent,eccentricity,solidity,compactness,hsv_h_mean,hsv_h_std,hsv_s_mean,hsv_s_std,hsv_v_mean,hsv_v_std,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,bg_r_mean,bg_g_mean,bg_b_mean
91,Bumblebee,Bombus hortorum,0.039453166666666664,3.0,255.0,89.49806416046029,80.0,64.29633600312977,0.0,255.0,71.18488482124376,55.0,57.535687842201796,0.0,255.0,55.74838099180885,41.0,50.37669842671617,0.5297854344729345,0.5092459045584046,0.7871677210770348,0.7758961237035175,1.1538461538461537,0.5268852386039886,0.8572079664506457,0.8677128236708601,5.24203159893615,0.27218682564846614,0.36538727183914504,0.41439396776890053,0.19418131886776466,0.3546081235226444,0.2535343653693837,0.6698706434444692,0.9065724962135604,0.5101000920698875,0.9928161347657066,123.852909783507,126.92322567648532,80.77467652540281
92,Bumblebee,Bombus hortorum,0.034042916666666666,2.0,230.0,81.07723584201314,84.0,53.41000132416193,2.0,215.0,68.28618288190152,66.0,48.60555571295781,0.0,255.0,71.70159969646157,62.0,57.078414282875755,0.6400945925245098,0.7188514859068628,0.82409759267269,0.8332590279780213,0.7843137254901961,0.3911180683210784,0.5843282717810252,0.709180644332492,6.511532683028791,0.5506154279508748,0.36560109162229154,0.2936108945488719,0.18747992617499712,0.3391519595243701,0.22989411341686525,0.4900531138345401,0.9461661183130754,0.636085457524374,0.9923326360709542,100.4862553848795,108.8276732014923,94.04904117117005
93,Bumblebee,Bombus hortorum,0.038795666666666666,1.0,236.0,75.54928385472604,68.0,51.240236087860225,0.0,218.0,56.11432655708971,45.0,44.06814716947849,0.0,254.0,42.41973545155387,30.0,40.30653467078249,0.6041416952054794,0.740421660958904,0.8736185868111515,0.8097721808829125,0.9125,0.6227900256849315,0.6977392796976675,0.9150191141641362,4.76974338445023,0.17194317105856755,0.28539065983582806,0.46197693708206705,0.21141412997813352,0.298097359266423,0.2039415942512661,0.5653911164801538,0.9151043939007274,0.4391529363587484,0.990789926737025,91.9040658801996,99.1873759585631,90.62781521826957
94,Bumblebee,Bombus hortorum,0.0403435,3.0,255.0,96.50481696762387,92.0,61.53231128588011,0.0,255.0,83.5064673780576,68.0,61.69424458324123,0.0,255.0,44.7780528461834,37.0,38.60566464647948,0.8282640035486335,0.7451883979398211,0.8659710645514027,0.8839190251743271,0.912751677852349,0.3946909064807353,0.7568996767274196,0.6240114413274106,7.599123120701519,0.1413536226375944,0.1789919004510847,0.49397550261034484,0.24621443989910094,0.3854160890088392,0.24844850869929547,0.8444817886260214,0.9328481910132673,0.6407593728171876,0.990222295580611,101.36637076217723,113.05887779464145,83.50905336961715
95,Bumblebee,Bombus hortorum,0.028906833333333333,0.0,255.0,71.71348037661222,55.0,62.06752977048593,0.0,255.0,54.981990994055614,38.0,50.53119331855804,0.0,255.0,31.639200073800314,21.0,31.181316658857885,0.5013710029466332,0.47968050856706324,0.8146383754036374,0.8062902500572422,1.2941176470588236,0.5915127414602205,0.8694924819432426,0.8557676651552008,5.474651454914761,0.12955909479886815,0.19627124957646416,0.4837005947029222,0.23232889563775772,0.28220238989559765,0.24389650769176718,0.930278442517131,0.898361410309457,0.47398880558799744,0.9864609297464408,86.29585862770806,103.1431900457886,74.23423443408022
96,Bumblebee,Bombus hortorum,0.0365135,2.0,255.0,105.84331023685304,107.0,64.73888057087099,2.0,255.0,87.95722472510167,90.0,56.505669624837275,0.0,255.0,64.01970618173188,53.0,50.84816141826816,0.845344152854512,0.591494014732965,0.8082493865026059,0.7317676906167624,1.5083333333333333,0.6304126381215469,0.7785007753741523,0.9000086270288923,5.367654071127126,0.12768083841208486,0.1580119199732003,0.399018978020702,0.21334772691777337,0.4187657515158464,0.25590986156499435,1.2709518478336035,0.8580584179044595,0.3844093314802842,0.9892098202287419,103.70927740900711,116.87281386402404,79.18227322507028
97,Bumblebee,Bombus hortorum,0.038646,3.0,255.0,100.60747339095033,93.0,71.13157286127922,0.0,255.0,81.18741913781504,66.0,66.12359678667453,0.0,255.0,70.20688320481636,49.0,65.65216872760945,0.8525956222242363,0.6433087102329376,0.7328450903232074,0.7866189107217859,1.5847457627118644,0.6567683313695278,0.8490991118504083,0.8809443302572442,5.06671985142238,0.2921251497144621,0.3843079444978708,0.37792088883346414,0.23607428021904653,0.3960161812314154,0.2790970655674789,2.8755782509324845,0.7841408527657974,0.3910894884426374,0.9789715736479588,119.75877408322013,122.54973636142357,78.70886435520457
98,Bumblebee,Bombus hortorum,0.026421166666666666,0.0,174.0,53.368153374504026,29.0,50.05873961648591,0.0,170.0,49.710472033155234,21.0,51.07218416754372,0.0,196.0,40.64539952184801,14.0,45.366026509903456,0.5669652777777778,0.49682638888888886,0.8372190858750908,0.8431728031953523,1.25,0.5504409722222222,0.7651724010572546,0.7242114976975367,7.901274816392046,0.2302298606332669,0.2979937213160008,0.2676588460486855,0.25221776830844345,0.21951616579943023,0.2091729728124163,0.9274525823479798,0.9482324853488278,0.5850551791549544,0.9843887109643893,131.61285526784084,133.28776658729743,118.54728173869844
99,Bumblebee,Bombus hortorum,0.0363615,0.0,255.0,60.03846100958431,53.0,44.53445079959065,0.0,255.0,44.70139204011569,31.0,37.348450549702385,0.0,255.0,34.32958967589346,21.0,32.72254293650336,0.7773549648549649,0.7079682704682705,0.8429266228898582,0.846274221458045,0.6098901098901099,0.6749610187110187,0.7684677670809533,0.8551463548714894,5.442354823971855,0.21165105018559932,0.3190529358901171,0.46670900974012325,0.2053547994867598,0.2358296397135554,0.17487301782727518,0.4935946413507456,0.9320704188213393,0.44745144426841155,0.98868577176389,101.02179854444033,89.64830777655037,91.55421310308101
100,Bumblebee,Bombus hortorum,0.025340666666666668,1.0,255.0,57.150555102470335,35.0,51.686558215816405,1.0,255.0,48.67075978006367,27.0,46.36422075472508,0.0,255.0,43.05474402146747,22.0,44.33336650736153,0.6219886702444841,0.6696630888491353,0.8429738318503708,0.8558863088069655,0.9923076923076923,0.5666517590936195,0.6040617358653692,0.7930647777714026,6.238910303875402,0.2922806195012376,0.36072390603469634,0.267167926824003,0.24649515467341668,0.2295152177310902,0.20615418163366056,0.6836854306443512,0.9259506185191588,0.5285907775855626,0.9876264159439202,120.74294210660956,113.02522317199377,109.48162644349581
101,Bumblebee,Bombus hortorum,0.0257145,0.0,255.0,79.70310363154381,75.0,58.750549225671335,0.0,255.0,64.67287101311193,53.0,52.895275441471036,0.0,255.0,56.63105122272129,40.0,51.07870789199504,0.7051247133027523,0.8004515481651376,0.8487395111905618,0.8030063954098459,0.68125,0.5529207282110091,0.7056559748746196,0.7592116917626218,6.459218594600008,0.2828377479858513,0.3645962234923551,0.3582375945362606,0.2624572860047268,0.3141322569588608,0.23152133061781136,1.0764891303212007,0.8977685485431481,0.5056253611923118,0.986617869065262,107.13033675276223,95.35839165384958,103.16739720201795
102,Bumblebee,Bombus hortorum,0.026654166666666666,0.0,255.0,68.93126621853995,52.0,60.17120416709462,0.0,255.0,56.026120056276376,38.0,52.41171846886077,0.0,255.0,50.02303892449586,30.0,52.4964087511568,0.5757209152273178,0.6043807077625571,0.8758436751048775,0.8343841358262583,0.9452054794520548,0.496094525511217,0.7900666033300173,0.7713325230543658,6.255848689958095,0.37472760011658274,0.3898115725714222,0.31136161364281867,0.25922062475777824,0.274299625743685,0.23663088095851212,0.7115256093987211,0.929719641938674,0.5778160334435927,0.9894431689952854,124.87648733107024,114.65168225579295,97.5939751629902
103,Bumblebee,Bombus hortorum,0.028225166666666666,0.0,255.0,81.31883779841867,83.0,59.19643436563592,1.0,255.0,66.79002781205898,59.0,52.09720080525214,0.0,255.0,58.25650719511547,45.0,50.069026297262155,0.6811550332383666,0.6443198005698005,0.8492148192372866,0.794968621787113,1.2461538461538462,0.5025848765432098,0.7219470706784438,0.7845772527217976,5.818994598858623,0.25726120526777985,0.34802014809653076,0.3205957557164645,0.25679186460235814,0.32184669593874005,0.23362352829490424,0.5452207695767226,0.931408131686268,0.5612473299926133,0.9929195463433398,121.2375348781928,108.14466635703847,117.06004781800448
104,Bumblebee,Bombus hortorum,0.024927166666666667,2.0,252.0,76.42913855699605,57.0,62.131625109668235,1.0,239.0,70.0078896518524,44.0,62.86951924948208,0.0,249.0,60.49147683584844,40.0,56.42042276806775,0.6870453042328042,0.593708664021164,0.8619708917517624,0.8148905125321734,1.0208333333333333,0.44159521447467875,0.8065420753973528,0.7176253965969136,6.7342533123118296,0.45823031552067284,0.3675944403734918,0.31302342144215295,0.18223201857605162,0.3164729388743389,0.2590931386781277,1.025295410326434,0.927498785494739,0.596695481679138,0.9882160274267013,99.61194834676452,107.67879053308326,83.25766908523244
105,Bumblebee,Bombus hortorum,0.023710833333333334,3.0,255.0,80.15540189083752,66.0,61.54184608630723,0.0,255.0,61.10272906196183,42.0,57.111741403616804,0.0,255.0,53.966987663866725,31.0,57.55885552866945,0.8537397752623317,0.7671600016524829,0.8660524736210273,0.7860412383576912,0.6842105263157895,0.7346577294885566,0.7950503968592801,0.9243989603638726,4.612369397399913,0.2660751082325767,0.3665472180254189,0.41760379658727975,0.21760909315359953,0.3185026217987283,0.24429345411956363,1.1159102099182698,0.8651289856932055,0.32846767989219483,0.9886721884762762,110.029373938903,111.14741359074796,91.03978316704324
106,Bumblebee,Bombus hortorum,0.0315595,0.0,255.0,68.10937409232297,65.0,45.031631027031096,0.0,255.0,51.90559366698881,48.0,37.10901270360603,0.0,255.0,40.52204698004299,36.0,30.690776059115382,0.6746382379305929,0.7395366457506296,0.8681977892108736,0.8975629552627813,1.2481751824817517,0.5051783198873095,0.5505043070508875,0.7347364009917702,6.627205568103235,0.28615001420612884,0.37316270944563557,0.4123247842735084,0.19414607810137416,0.2706971125295336,0.1777138423187894,0.840648352570962,0.9003675717825659,0.5326930110356332,0.9801321255452674,109.31508767618317,103.33682180268174,97.66598829940163
107,Bumblebee,Bombus hortorum,0.021639,6.0,255.0,108.29373276645563,110.0,59.499889584849925,0.0,255.0,83.63715013016622,83.0,52.2900674119349,0.0,255.0,64.08317736494293,59.0,39.57107621141809,0.6798118368700266,0.6925356432360743,0.756547101461053,0.8087006688727657,0.896551724137931,0.6726313826259946,0.4537804102849603,0.7801773867897318,5.779688978077853,0.27001533666162497,0.3707858067062036,0.40728503326443016,0.1716101148709603,0.42672126277687317,0.2336225975474306,1.8559961323849674,0.8345428094457573,0.34061596040175357,0.9823248067758978,135.7312181631661,134.17291274216095,103.67951523858099
108,Bumblebee,Bombus hortorum,0.0153065,1.0,255.0,71.41648156012151,70.0,45.578250059426196,0.0,255.0,54.894603599777874,47.0,39.866764530599475,0.0,255.0,52.61989732031054,41.0,43.66704434189453,0.7434772657918829,0.7769809785372801,0.8728604760318667,0.8487460384418237,1.2988505747126438,0.5838610009154714,0.6748174787911451,0.8303782131845677,5.234344697023541,0.36228410027929164,0.40042298227968687,0.3559877073386165,0.20901771826107313,0.2850533190115951,0.1839176690392523,1.2207048260134532,0.8889052034303105,0.44976645774999935,0.9768877368050252,132.48719508490035,118.51185736983132,119.2563294229795
109,Bumblebee,Bombus hortorum,0.03264966666666667,3.0,220.0,81.8719154866308,81.0,50.86255529584154,0.0,209.0,65.75673309579474,56.0,48.81422632216445,0.0,255.0,46.88413613206873,43.0,35.739696990155565,0.7310809207403892,0.7456217370669198,0.886140555059233,0.8933817150891364,0.9116279069767442,0.290546392975795,0.3963481369572061,0.5440628775360005,8.204987670554626,0.25004375625596914,0.3406433867130927,0.4611778994530945,0.15723748032198398,0.3238456077282315,0.20192845993187342,0.46820934239803846,0.9603484494595005,0.723806411820516,0.9900666814883983,143.78379114460773,132.4005237158134,104.92091950658345
110,Bumblebee,Bombus hortorum,0.021689,3.0,245.0,73.23365338804616,74.0,45.704393094623086,2.0,227.0,64.10675150229763,68.0,40.8243917434857,0.0,233.0,37.59484646595048,32.0,29.48567351879938,0.7862823911742067,0.7363768532844048,0.896849682654161,0.8577523007782942,0.9106302916274694,0.5058737550826835,0.5300986558059562,0.8081451673000969,6.180782417673264,0.1888064030076659,0.22841504851832467,0.46040888355826837,0.20813858181558123,0.29488696718947616,0.18315725839687927,0.5211282830744809,0.9266709759446805,0.5199637475646106,0.9903335205003467,102.7395087468777,121.79493628985739,74.67323112657087
111,Bumblebee,Bombus hortorum,0.021688333333333334,2.0,255.0,76.9944401752094,68.0,55.97763389638509,1.0,255.0,64.81042419119342,49.0,52.97818116641717,0.0,255.0,57.7285733497272,40.0,51.09429580076607,0.7750528665413534,0.7900023496240601,0.8603270800507703,0.8797246903832805,0.9586466165413534,0.47960526315789476,0.7397380702923113,0.803402497696322,6.192256054893486,0.398098096356109,0.3960267594832811,0.3329217557923759,0.17620160830593218,0.308960918417932,0.22237863096139165,0.9690594728151436,0.9078330440313203,0.5437199222721739,0.9866918678545926,112.67150588513886,112.5169537826221,95.94460098775612
112,Bumblebee,Bombus hortorum,0.044359166666666665,0.0,255.0,73.91654862767936,63.0,59.90515753265419,0.0,255.0,57.915601810974806,47.0,52.00235236302016,0.0,255.0,57.84077605154891,45.0,54.86617434017572,0.7571540880503145,0.7069598594154642,0.8324848102084588,0.8200166617701464,0.9352941176470588,0.6154157417684055,0.6262622006677135,0.9021500018642614,4.7358000326052885,0.48851904201903534,0.4238675771912702,0.2989993930514165,0.23399408458100762,0.2929358279728641,0.237290359000648,0.9404403675690036,0.8862361113541689,0.48617786786101735,0.9880884888174695,113.45818469107553,98.75976539303034,110.68599844432488
113,Bumblebee,Bombus hortorum,0.028797333333333335,0.0,255.0,56.54190926243171,28.0,58.17233197537268,0.0,255.0,46.62793719325863,17.0,53.535261872249116,0.0,255.0,40.95413637836837,15.0,50.8444093703493,0.853874883286648,0.7775516456582633,0.9027862476008922,0.8411161901443583,0.7320261437908496,0.6301937441643324,0.7199886402217661,0.884409558445281,5.0827790093850025,0.2809533338946568,0.36828528196382454,0.3393377163644442,0.2797105568610774,0.22277622723781612,0.22827784758155728,0.9260459186393442,0.9034891302382477,0.5689997310129503,0.9871104724119377,108.87702244948531,97.087796213492,105.22742485433868
114,Bumblebee,Bombus hortorum,0.018531333333333334,1.0,255.0,59.926075655646294,40.0,50.241127606222065,0.0,255.0,48.017216336295284,29.0,43.606038439916375,0.0,255.0,41.47467577436414,23.0,41.183293562815955,0.5775298191612159,0.537581762216237,0.8749381926683717,0.8387731832504709,1.0176991150442478,0.5347633705271259,0.8024024458562411,0.767189451386541,6.74691402172409,0.2989784391200845,0.38030424943451163,0.3183567803619837,0.21457373389161172,0.23655772558330815,0.19772415070500116,0.877665938478859,0.9117932876262818,0.5301755479278726,0.9823087984945365,112.12073895379918,91.23263227795351,87.49643374588966
115,Bumblebee,Bombus hortorum,0.014578666666666667,0.0,255.0,48.255581786171575,27.0,46.34655080120827,0.0,255.0,35.06545237333089,19.0,35.56889132094971,0.0,255.0,28.610738293396743,15.0,36.44115885865823,0.7285635823210133,0.644901783406565,0.8691622237763892,0.8670768632687847,1.452054794520548,0.7065133109330577,0.7820504948024328,0.9370753355134005,4.73282000874834,0.3276443253099122,0.4007262014716872,0.38996301238085807,0.22953117290894967,0.19240118742759588,0.18783853753618115,0.9066954309483067,0.9033087081767868,0.4202816418584557,0.9761724843278223,138.94448850813052,105.58783112739593,101.72105214554587
116,Bumblebee,Bombus hortorum,0.028987666666666665,0.0,255.0,44.072263491369895,29.0,41.98930893685836,0.0,255.0,34.12412462771523,18.0,36.92402495800473,0.0,255.0,23.378990202729895,14.0,29.632869637351934,0.6013100184672207,0.5903739612188366,0.8900543752338578,0.8748249579244594,0.75,0.6273300438596491,0.8123390795325767,0.8843185307965303,5.2785194259485575,0.2624768864473957,0.3457781947616642,0.4204864874995795,0.2598381941094903,0.17548314439789922,0.16835053653519466,0.8061333140765238,0.9248271886070787,0.5321811692021254,0.9762978453657347,129.99631235373943,123.26465450833615,83.82728746665421
117,Bumblebee,Bombus hortorum,0.03543516666666666,0.0,255.0,79.33292256750592,75.0,55.042925683817295,0.0,255.0,63.96984869080151,57.0,49.204928607280834,0.0,255.0,44.2078737694663,35.0,37.77805166695267,0.7504301075268818,0.7963440860215054,0.8738265402283429,0.8670733313527431,0.9393939393939394,0.5195772238514174,0.5898027557806887,0.8352393037151691,5.479764415979587,0.22677852913057292,0.31419367924658376,0.4414220278697791,0.2098926449806664,0.31463095955137066,0.2183063793637947,0.7821681200130725,0.9010307229803566,0.5243736691586285,0.9886067603568938,98.43914902730748,95.32619139650022,72.68532186967214
118,Bumblebee,Bombus hortorum,0.037257,0.0,255.0,51.73646898569396,30.0,50.03121928757075,0.0,244.0,43.72916610748763,19.0,45.57415228026109,0.0,255.0,43.70452644245824,19.0,46.880383086415584,0.8006839301449972,0.44472482576303773,0.8485142162622212,0.8671373345527695,1.1712328767123288,0.5596160778658976,0.7033599251297802,0.7602363941977824,6.477962776360722,0.3305004165540889,0.3895636942330336,0.23816326376680202,0.2469034599399782,0.2068730296065783,0.200615069834494,0.428292632210482,0.9476531304516802,0.6341237302707351,0.9915636028730015,117.64060160222752,111.13398206132547,116.96710986213351
119,Bumblebee,Bombus hortorum,0.015522,6.0,255.0,98.8673764119744,95.0,59.26154526970433,3.0,255.0,85.03668449083023,76.0,59.9533139950561,0.0,255.0,76.4139849890478,62.0,58.268928446693174,0.6160341159486361,0.6384773193526327,0.7980130658118932,0.8034245906528151,0.8699186991869918,0.44227262366081604,0.49409630697632595,0.692348865562461,6.941024284593734,0.26529324966769524,0.32314031303174695,0.3368322971208183,0.19162541481030904,0.39688228725325975,0.23600869655422027,1.1471727740722764,0.8910716934482685,0.5612857769852118,0.9887637277532235,108.61736812131234,117.85279220730851,80.75392284879229
120,Bumblebee,Bombus hortorum,0.02839925,4.0,255.0,92.23475678641748,73.0,69.91274942341579,0.0,255.0,68.99087123779677,52.0,54.795151306868476,0.0,255.0,50.79837348991024,40.0,42.867052620861784,0.6456097197376267,0.7861359570661897,0.8378507940312546,0.8674862697679615,1.441860465116279,0.4436519286071518,0.5100390715875333,0.6662295409005964,11.198412053994858,0.3049191715725331,0.3811570867606173,0.43970135623648265,0.19980856605434533,0.3664433626474878,0.27715628484608074,1.4200058791530266,0.9074925392157546,0.5899506504030834,0.9816208577513805,111.38483206708105,124.3144830837152,70.46270304443466
121,Bumblebee,Bombus hortorum,0.018408125,1.0,255.0,52.26874228997612,42.0,40.988447338392234,0.0,255.0,40.386326237282,30.0,33.45342653028717,0.0,255.0,38.69128894623072,25.0,37.69727348102558,0.7053989651416122,0.6651847312999274,0.8839771502888253,0.8791032473265268,1.3235294117647058,0.5013105936819172,0.728993607323824,0.7353286297067474,8.953606887340689,0.3716202714258309,0.4000623520565931,0.3224185490326117,0.22153966740869183,0.20865112445684483,0.16586389371056323,0.9198316461752665,0.9389343430925512,0.5529267031668574,0.9700738607925692,131.05015912714913,116.85568060045321,118.09256948905912
122,Bumblebee,Bombus hortorum,0.027151333333333333,0.0,255.0,84.68539451715078,75.0,56.69958544029109,0.0,255.0,63.560736734844205,51.0,48.47574015987067,0.0,255.0,50.8630607459425,36.0,43.07624135894213,0.7194863948041914,0.8276187285721184,0.9017661334215145,0.9230695210585401,1.3220338983050848,0.245617470061326,0.6004458832999758,0.47851897256790404,10.845973381906264,0.3104205477457189,0.38614411834561074,0.43007818432522876,0.20832107279453124,0.33706457439950466,0.22567563926361775,0.8261289195062038,0.9399218241376223,0.7591789469501536,0.9800569765124287,118.91952979326007,114.72404281104357,88.03001755840066
123,Bumblebee,Bombus hortorum,0.0302785,2.0,255.0,113.04546680537895,115.0,76.31351600977737,0.0,255.0,90.63178217767283,78.0,71.51533323111917,0.0,255.0,83.88255830594866,62.0,74.76518354344597,0.7341798812387048,0.7012102600337895,0.7987357555408305,0.8126906295879768,0.9954954954954955,0.41128741864035984,0.6802740677354207,0.67843324040738,8.198343626088459,0.4081048136104245,0.4107294788635626,0.36409250972023016,0.2427160836077692,0.4473620434957785,0.30180022988473676,2.0588781832353296,0.8706880103527216,0.6116425938511734,0.9840318475926428,134.01666432063226,123.5337609389225,89.90126142746483
124,Bumblebee,Bombus hortorum,0.032656375,0.0,255.0,71.8874479587319,73.0,51.875599045687224,0.0,255.0,66.42476392434861,69.0,49.837780976566435,0.0,255.0,54.120267482229735,47.0,49.181713164661424,0.6824372674363133,0.6849815539229718,0.8424668281373973,0.8524910709194221,1.1861702127659575,0.5192948350984321,0.5613703782106573,0.606133935946099,8.523485742589612,0.21770997031039252,0.2391815476633973,0.31764337800827364,0.20140369144347509,0.2931104469863117,0.21291196818040722,1.0294864930512515,0.9209930284888512,0.5109490499184921,0.98546282602276,94.48088810392136,110.18747052441336,81.02142753736209
125,Bumblebee,Bombus hortorum,0.038882208333333335,0.0,255.0,65.1669154594057,52.0,54.5384380194077,0.0,255.0,54.262610469870005,45.0,47.563108776536346,0.0,255.0,38.30577181294358,23.0,47.534289746353586,0.7190364903649036,0.7512382123821238,0.8889715832321722,0.8906801265921156,0.922509225092251,0.3826047560475605,0.5948677608544727,0.6575215539715958,8.796519704725444,0.16653250089931462,0.21060899777128464,0.4509556063115049,0.23305082515292488,0.2606571973508979,0.21863374489946402,0.6330562115939268,0.9493476993785448,0.6446280920553525,0.9866594813523436,82.30223116512731,85.79177287799487,71.88872912603021
126,Bumblebee,Bombus hortorum,0.04084775,0.0,255.0,78.70669539121901,58.0,67.66379441070573,0.0,255.0,60.93455269874106,37.0,59.09270905108886,0.0,255.0,54.372168601697766,27.0,61.01983093139117,0.7902386720146142,0.7286004880222743,0.8581017442431393,0.7951325057275233,0.5671140939597316,0.5407218405411488,0.8656048089498128,0.6897889568583744,7.286962962315702,0.25548974144737613,0.3669854702761678,0.37722740177640596,0.24415328862657448,0.3095291326315643,0.26611002364904657,0.6500928141103075,0.9249648867676965,0.5475991696194928,0.9928086442401777,153.56258760448787,112.63704658636485,115.88166299111185
127,Bumblebee,Bombus hortorum,0.032170333333333336,0.0,255.0,87.26001440250334,87.0,52.73284462844561,0.0,255.0,73.98485535327579,71.0,50.63802738989724,0.0,255.0,56.55322320771725,50.0,42.21406965415398,0.7461720599842147,0.7374696717238154,0.8246054654042232,0.8194688857058409,1.160220994475138,0.5642433277792394,0.5896578251436846,0.7382058288666773,7.409675140548089,0.2974248154143162,0.34664720209880867,0.4062196011511454,0.18299689830651245,0.3547809190093337,0.21300099573858156,1.492201784419596,0.8680814683403159,0.45198528927779946,0.9819076524099175,117.15382265095545,123.33812182515587,97.55170370027233
128,Bumblebee,Bombus hortorum,0.04239645833333333,0.0,255.0,56.287721556930364,38.0,53.235273590307095,0.0,255.0,46.40246089738235,22.0,48.543992403556956,0.0,255.0,45.928330294885086,18.0,52.07015827484664,0.7258318024086547,0.6618255426277472,0.8471859729202365,0.8376711711651615,0.9260869565217391,0.5767650994534032,0.5670431765277554,0.6967951857572945,8.823993443714839,0.2882880669932918,0.35382747088320593,0.2995549179186659,0.25185369078051073,0.22974547853175167,0.21994067957039842,0.7726315177222371,0.9230014309490415,0.585824325540729,0.9869023394013803,109.33950105917616,106.98364732969476,117.28209560454407
129,Bumblebee,Bombus hortorum,0.030271125,1.0,255.0,86.14113146879521,91.0,50.59953616504748,0.0,255.0,66.31879802947529,63.0,45.54745306921857,0.0,255.0,53.57390087087943,51.0,38.590263626801644,0.7521635176435346,0.6917586931232391,0.8830288762942617,0.8691844341728578,1.0241046831955922,0.33646562216899073,0.5251751519049486,0.6301921360332484,8.33355221709405,0.2561645563789073,0.3532378444068657,0.4356655243884011,0.16321073980269213,0.34109386744097603,0.20039361581600995,0.6524591022679284,0.9387636774479099,0.6902991102879049,0.9874057927630683,140.47022533317195,127.49665819393762,103.49191498671901
130,Bumblebee,Bombus hortorum,0.02017875,3.0,255.0,75.0281236449235,61.0,56.063009623470734,0.0,255.0,56.87483739081955,42.0,45.47470596301429,0.0,255.0,49.09815812839415,31.0,46.40263603748457,0.7092279579716765,0.5899519241227784,0.8663502651284698,0.848882208247663,0.7738693467336684,0.43896430202962866,0.4996216087192114,0.5904881046440172,8.829716933108445,0.31363958123118135,0.37607558507457883,0.4079977779642052,0.18978742755614367,0.3050370564711875,0.23097928248486008,1.2914723738338136,0.9002061739170821,0.5745999306213571,0.9761254192771955,105.3598222634996,101.75391370279698,93.56968214015227
131,Bumblebee,Bombus hortorum,0.03304125,0.0,255.0,65.05551772405705,30.0,69.4616261920933,0.0,255.0,55.878297330357256,19.0,65.7080568521798,0.0,255.0,53.472145928700236,15.0,65.24090633020597,0.7884348628450262,0.7032728983727169,0.8293108280931965,0.8180613592360505,0.8325358851674641,0.6057168784029038,0.39875691324139173,0.7243068761611434,7.3988622374726445,0.38330063816361615,0.3900218156520412,0.30907030426718873,0.26368877290336085,0.26022350750411266,0.27567240733460746,1.058809330697739,0.9119925177245927,0.5603527875613956,0.9898537403988791,111.9831449635261,99.93872773786886,107.84870795505324
132,Bumblebee,Bombus hortorum,0.030832875,0.0,255.0,60.984043006044686,49.0,52.01275373967067,0.0,255.0,48.525083480970665,31.0,46.834107394607685,0.0,255.0,48.80688902132329,26.0,49.9687555903421,0.5818526798034995,0.7671179003146216,0.8405732239354868,0.8645573994165016,0.8318181818181818,0.5105625931445603,0.5875208101759598,0.6704711942266136,8.11521646879448,0.4621785566412279,0.4158393116254693,0.31712441134160474,0.22814736967342536,0.2446799434406007,0.21077730278272813,1.0997119079924937,0.9245551738786144,0.5868237499217674,0.9795125864207511,127.90474922819254,120.1529194461688,125.08264579066622
133,Bumblebee,Bombus hortorum,0.03890025,0.0,255.0,89.01035768836104,82.0,59.66892041755812,0.0,255.0,81.81617084723106,68.0,59.883533745418625,0.0,255.0,69.155287133973,51.0,59.839204308496065,0.7075369747120759,0.7234435627463695,0.8276984650883461,0.8370465477879976,1.1716738197424892,0.4076034837837413,0.6554117430996463,0.5898813135143334,9.269190475626278,0.24366922931701857,0.28097759363385016,0.2893950729662341,0.225633371695349,0.3596309909966218,0.240342529455118,0.9605011114535755,0.915294729677501,0.6103390926643489,0.9893477458349673,109.19876492181656,117.25968142224572,97.54751184775566
134,Bumblebee,Bombus hortorum,0.038781333333333334,0.0,255.0,68.19003021212954,43.0,64.73540763928489,0.0,255.0,55.55816694457815,28.0,58.853405059382624,0.0,255.0,52.636679802998,23.0,59.84161469725039,0.7282550605955964,0.625787249436798,0.8526193485139111,0.8435820543938994,1.0043103448275863,0.4782858928189696,0.785102313371087,0.7180631354160398,7.382094069097969,0.3470135273530991,0.37447715481916993,0.3466524995788983,0.21358560383183664,0.27610735675002995,0.2606680800560846,0.6568006071683548,0.9360242316980136,0.6072738965106718,0.9913638545827578,118.8963755125438,105.1477245378783,102.51934948204641
135,Bumblebee,Bombus hortorum,0.020028,1.0,255.0,99.67944045003661,99.0,70.19662062815517,0.0,255.0,84.23336911657013,79.0,65.87712771974743,0.0,255.0,71.1491994540976,47.0,65.61794187449075,0.7188580089523486,0.5072773244943056,0.7926798653999911,0.7857777264871235,1.4324324324324325,0.4255481896991331,0.8177397255699504,0.6011323005811576,9.015754089831551,0.3925579595534555,0.3940376029784867,0.372761839561168,0.23663731833851862,0.39896381177462664,0.2793385739016676,1.169006580094159,0.9293228073382643,0.5944895526880827,0.9893466649858185,105.2702719227352,118.17210232367184,62.8384482753929
